Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate,,,,,State,Mean Death ,Mean Age Death Rate,,,,,,Mean,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1856,64.7,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,3009,50.1,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,558,55.7,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,683,36.1,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1091,44.3,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,460,34.1,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2590,29,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1297,67.6,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5235,26.2,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4156,46.9,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,275,38.9,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,4821,40.5,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2039,56.6,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1586,40.8,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,5299,39.5,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,434,36.5,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2315,53.3,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,452,53.4,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3307,54.3,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9140,41.6,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,715,31.6,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,301,45.8,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2703,35.8,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2679,41.5,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1177,62.4,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2524,42.7,,,,,,,,,,,,,,
2006,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,306,58.9,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2542,53.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,354,56.4,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3161,51.9,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1391,47.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,11614,32.3,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2056,44.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1343,35.4,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,309,34.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,193,33.7,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,9113,46.9,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,4012,45.4,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,470,33.4,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,641,43.4,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4367,33.9,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2499,38.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1252,37.5,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1205,41.4,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2372,55.6,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2466,56.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,584,41.6,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1480,26.2,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2139,31,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3764,36.5,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2066,37.5,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1808,62.2,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2975,48.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,614,60.3,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,674,35.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1212,48.1,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,527,39,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2425,26.9,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1329,67.7,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5160,25.7,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4389,48.3,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,279,38.9,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,4922,41.3,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2149,58.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1646,41.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,5568,40.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,416,34.7,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2364,53.2,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,366,42.5,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3257,52.4,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9392,42,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,811,35.6,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,303,44.9,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2931,38.3,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2637,40.2,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1241,65.8,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2619,44,,,,,,,,,,,,,,
2007,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,299,56.5,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2509,52.5,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,332,54.1,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2956,47.3,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1477,50.6,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10761,29.5,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2172,46.3,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1386,35.7,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,352,39.6,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,160,27.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8939,45.3,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3774,42,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,406,28.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,649,43.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,4218,32.6,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2558,39.5,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1266,37.8,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1174,40,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2379,55.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2409,54.9,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,628,43.4,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1465,25.6,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2040,29,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3685,35.7,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2010,36.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1693,57.8,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2997,48.9,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,592,59.1,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,714,37.1,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1134,44,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,488,35.4,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,2436,26.7,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1366,69.3,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,5042,24.8,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4313,46.4,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,342,47.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,5093,42.3,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2119,57.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1674,41.7,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,5787,42.1,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,480,40.6,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2285,50.4,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,381,43.4,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3250,51.5,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9189,40.4,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,881,37.8,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,306,44.5,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2820,36.2,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2727,40.8,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,1253,65.5,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2484,40.8,,,,,,,,,,,,,,
2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,351,64.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2351,49,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,340,53.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,2919,45.5,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1473,50.2,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10860,29.4,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2144,44.5,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1293,33,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,333,36.8,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,145,24.6,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8746,43.4,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3812,42.1,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,436,30.2,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,670,44,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,3961,30.4,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2577,39.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1255,37,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1273,42.9,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2394,55.1,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,2142,48,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,602,40.9,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1415,24.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2076,29.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3682,35.8,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2037,36.2,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1658,56.4,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2939,47.5,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,619,60.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,683,35.6,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1025,39,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,482,34.8,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,1875,20.1,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1281,63.8,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,4891,23.9,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,4136,43.6,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,324,44.1,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,4012,33.1,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,2284,61.2,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,1598,39.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,5477,39.4,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,428,36.1,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,2229,48,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,349,40.7,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,3231,50.6,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,9349,40.2,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,899,38.2,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,308,43.5,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,2622,33.3,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,2696,39.4,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,942,48.2,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,2449,40,,,,,,,,,,,,,,
2009,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,299,53.7,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,2394,49.6,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,366,58.7,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,3018,46.7,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,1461,49.4,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,10435,27.8,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,2106,43.5,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,1337,33.6,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,357,39.2,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,212,35.1,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,8875,43.1,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,3745,40.7,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,432,29.6,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,654,42.1,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,3997,30.4,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,2534,38.5,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,1273,37.2,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,1317,44,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,2632,60.5,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,1999,44.4,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,540,36.6,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,1446,24.7,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,2060,28.5,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,3770,36.2,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,2103,36.7,,,,,,,,,,,,,,
2010,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1685,56.8,,,,,,,,,,,,,,
